weather/find	¿ cuánta nieve esperamos durante la noche ?
weather/find	¿ qué es lo mejor y lo peor para hoy ?
weather/find	¿ cuál es el pronóstico para manhattan el próximo lunes ?
weather/find	necesito saber si harán más de 90 grados la próxima semana
weather/find	¿ cuánto calor hace el tiempo en dubai ?
weather/find	¿ cuánto va a llover mañana ?
weather/find	¿ cuánto frío hará esta noche ?
weather/find	¿ cómo es el tiempo en austin ?
weather/find	¿ qué tan ventoso es en la playa ?
weather/find	¿ dónde está la tormenta ?
weather/find	¿ habrá granizo hoy ?
weather/find	muéstrame la temperatura
weather/find	¿ va a llover este fin de semana ?
weather/find	¿ cuánto calor hace en el centro de seattle ?
weather/find	¿ es tiempo de playa este fin de semana ?
weather/find	dame el pronóstico para esta semana
weather/find	¿ crees que debería usar mi abrigo ?
weather/find	¿ va a hacer calor en florida la próxima semana ?
weather/find	debería llevarme una chaqueta hoy
weather/find	¿ qué tan caliente será a las 2pm ?
weather/find	¿ debería empacar un impermeable ?
weather/find	hay un aviso de calor para nueva jersey hoy
weather/find	¿ cuándo se espera que llegue la nieve ?
weather/find	¿ cuándo se supone la lluvia ?
weather/find	¿ cuándo lloverá ?
weather/find	¿ puedes decirme la alta de mi ciudad hoy ?
weather/find	¿ cuál será la baja durante la noche ?
weather/find	dime la temperatura
weather/find	¿ cuál será la temperatura a las 8 pm ?
weather/find	debería usar pantalones cortos hoy
weather/find	¿ cuál es la baja durante la noche ?
weather/find	¿ cuál será la baja temperatura de hoy ?
weather/find	¿ cómo es el tiempo en el zoológico de san diego mañana ?
weather/find	¿ hay tormenta en el centro de houston ?
weather/find	¿ cuál es la probabilidad de lluvia hoy en vero beach ?
weather/find	¿ cómo es el tiempo en san josé en febrero ?
weather/find	¿ va a estar soleado mañana en fort lauderdale ?
weather/find	¿ va a llover hoy ?
weather/find	por favor dígame el pronóstico para esta semana .
weather/find	se supone que nevará esta navidad
weather/find	¿ es lindo afuera hoy ?
weather/find	¿ cuándo es la configuración del vórtice polar en el día de hoy ?
weather/find	¿ debo traer una camisa de manga larga ?
weather/find	¿ debo traer un paraguas este fin de semana a indianápolis ?
weather/find	¿ cuándo es el índice uv más bajo hoy ?
weather/find	¿ cuál es la temperatura ?
weather/find	¿ tiempo actual ?
weather/find	¿ se espera nieve para denver mañana ?
weather/find	¿ qué tan caliente va a ser hoy ?
weather/find	¿ debo traer un impermeable ?
weather/find	¿ hace frío hoy ?
weather/find	¿ cuándo va a nevar en nueva york ?
weather/find	¿ cuántos grados hay afuera ?
weather/find	va a llover hoy
weather/find	¿ es lo suficientemente soleado para la playa ?
weather/find	¿ habrá mucho viento en la playa hoy ?
weather/find	¿ cuál va a ser la temperatura esta tarde en hawai ?
weather/find	¿ cuál es el pronóstico la próxima semana en dallas ?
weather/find	¿ necesito empacar un abrigo para mi viaje este fin de semana ?
weather/find	¿ cuál será la temperatura de la ciudad de nueva york mañana ?
weather/find	¿ cómo se ve el tiempo hoy ?
weather/find	¿ necesito vestirme abrigado hoy ?
weather/find	¿ cuándo comenzará a nevar ?
weather/find	necesito una chaqueta
weather/find	¿ hay alguna advertencia de inundación para mi área ?
weather/find	¿ lloverá en austin este fin de semana ?
weather/find	¿ debo esperar mal tiempo mañana ?
weather/find	¿ hay alguna tormenta viniendo ?
weather/find	¿ cuál es la temperatura de hoy ?
weather/find	¿ cuándo se supone que lloverá después ?
weather/find	¿ cuál es el pronóstico en miami para la próxima semana ?
weather/find	¿ llueve a las 2 pm de hoy ?
weather/find	¿ hay tornado ?
weather/find	¿ hay tornados en kansas en este momento ?
weather/find	¿ cuál será la temperatura mañana ?
weather/find	¿ cómo es el tiempo en wildwood hoy ?
weather/find	¿ cómo es el tiempo para una barbacoa mañana ?
weather/find	¿ necesitaré un paraguas si salgo de noche ?
weather/find	¿ debo guardar una chaqueta en mi coche esta noche ?
weather/find	¿ cuál es la temperatura en este momento ?
weather/find	¿ cuál es el pronóstico del tiempo para la próxima semana ?
weather/find	¿ hará frío esta noche ?
weather/find	¿ qué nivel tiene el huracán en este momento ?
alarm/time_left_on_alarm	¿ cuánto me queda antes de que mi alarma suene ?
alarm/set_alarm	pon mi alarma para las 6am todos los días
alarm/set_alarm	pon la alarma para que suene a las 4 : 30am el lunes
alarm/set_alarm	pon alarma para mañana al mediodía .
alarm/set_alarm	pon la alarma para 8 : 30am
alarm/set_alarm	pon una alarma para las 9 : 30am por favor
alarm/set_alarm	pon una alarma para la próxima hora
alarm/set_alarm	pon una alarma para las 1 pm
alarm/set_alarm	pon la alarma cada minuto durante la próxima hora
alarm/cancel_alarm	cancela mi alarma
alarm/show_alarms	¿ cuáles son mis alarmas para el resto del día ?
alarm/cancel_alarm	borra la alarma que he puesto para mañana a las 4 : 30a
alarm/cancel_alarm	borra todas mis alarmas
alarm/set_alarm	pon una alarma cada dos minutos durante la siguiente media hora
alarm/snooze_alarm	pausa mi alarma
alarm/set_alarm	pon la alarma para 8 p.m . todos los días por 10 días
alarm/show_alarms	revisa mis alarmas .
alarm/set_alarm	pon mi alarma cada dos horas mientras trabajo en mi proyecto de la escuela
alarm/set_alarm	pon la alarma cada minuto por 9 minutos
alarm/set_alarm	dame una alarma cada 2 minutos
alarm/set_alarm	pon una alarma para las 8am .
alarm/snooze_alarm	pausar esta alarma
alarm/set_alarm	pon la alarma a la 1 am
alarm/cancel_alarm	apaga la alarma
alarm/set_alarm	pon la alarma para 5 minutos cada diez minutos
alarm/set_alarm	pon la alarma cada 12 horas por 2 días
alarm/show_alarms	muestra todas las alarmas de esta semana
alarm/set_alarm	pon una alarma cada 15 minutos durante 6 horas
alarm/cancel_alarm	apaga todas las alarmas de hoy
alarm/show_alarms	dime qué alarmas he puesto para el domingo .
alarm/set_alarm	pon alarma para el próximo lunes a 5 : 00 a.m .
alarm/show_alarms	dime qué alarmas he establecido
alarm/show_alarms	¿ a qué hora he puesto mi alarma mañana ?
alarm/time_left_on_alarm	¿ cuánto tiempo antes de que suene la alarma ?
alarm/set_alarm	sonar la alarma cada 5 minutos .
alarm/set_alarm	pon una alarma para las 7 : 15am
alarm/time_left_on_alarm	¿ cuántos minutos más hasta que suene mi alarma ?
alarm/set_alarm	pon la alarma por 30 minutos a partir de ahora
alarm/time_left_on_alarm	¿ cuántas horas más quedan en mi alarma ?
alarm/set_alarm	pon una alarma para mi reunión de mañana
alarm/show_alarms	ver todas las alarmas
alarm/show_alarms	¿ tengo ya una alarma para las 9am ?
alarm/show_alarms	muéstrame todas mis alarmas
alarm/cancel_alarm	cancela mi alarma para el martes
alarm/set_alarm	pon una alarma para las 7 am y las 7 : 15 am
alarm/show_alarms	muestra mis alarmas
alarm/set_alarm	ponga mi alarma para el mediodía de mañana para mi almuerzo de trabajo .
alarm/set_alarm	pon una alarma para el ejercicio de las 5 : 30am
alarm/set_alarm	me gustaria poner una alarma para las 6 : 30pm
alarm/set_alarm	pon una alarma para las 8am mañana
alarm/set_alarm	pon una alarma para 2 horas
alarm/cancel_alarm	cancela mis alarmas del martes
alarm/set_alarm	pon una alarma para el domingo , lunes , y martes a las 10pm
alarm/show_alarms	a qué horas esta puesta mi alarma para la hora de acostarse
alarm/set_alarm	pon una alarma para las 6am
alarm/cancel_alarm	apaga alarma
alarm/set_alarm	pon una alarma para las 7 : 30am
alarm/set_alarm	pon una alarma para esta noche a las 9pm
alarm/snooze_alarm	posponer alarma por 10 minutos
alarm/set_alarm	alarma a las 2 : 17pm
alarm/cancel_alarm	apaga todas las alarmas de hoy
alarm/set_alarm	pon una alarma a las 7am para el trabajo mañana
alarm/set_alarm	pon mi alarma a las 9pm
alarm/set_alarm	necesito estar en mi cama a las 9pm , pon una alarma
alarm/set_alarm	pon alarma para hoy a las siete de la noche .
alarm/cancel_alarm	borrar mi alarma .
alarm/set_alarm	pon una alarma a las nueve de la noche para mañana .
alarm/set_alarm	pon alarma para jueves a las diez de la mañana .
alarm/set_alarm	pon alarma para todos los días a las cinco de la mañana .
alarm/cancel_alarm	borrar alarma de viernes a las nueve de la noche .
alarm/set_alarm	pon una alarma para las dos de la tarde para despertar el bebé .
alarm/show_alarms	¿ cuál es la alarma establecida para el miércoles ?
alarm/show_alarms	¿ cuántas alarmas están establecidas para mañana ?
alarm/set_alarm	pon alarma para tres minutos .
alarm/show_alarms	muestra alarmas para domingo .
alarm/set_alarm	pon mi alarma para 7am cada día entre la semana .
alarm/set_alarm	pon una alarma por 12 minutos .
alarm/set_alarm	enciende la alarma
alarm/set_alarm	pon una alarma llamada ' enseñar como usar el bacinica ' cada 45 minutos .
alarm/set_alarm	pon la alarma por 30 minutos para descanso de estudio .
alarm/set_alarm	establecer alarma para 5am .
alarm/set_alarm	pon una alarma cada hora por las siguentes 4 horas .
alarm/set_alarm	pon una alarma para sonar cada 30 minutos por las siguentes dos horas .
alarm/set_alarm	pon alarma para 2pm hoy .
alarm/cancel_alarm	borrar esta alarma .
alarm/set_alarm	pon alarma para 2pm manana .
alarm/cancel_alarm	cancela la alarma a las 3pm .
alarm/cancel_alarm	cancelar alarma para mañana por la mañana .
alarm/show_alarms	dime cuáles alarmas tendo puestas para el día de hoy .
alarm/set_alarm	enciende todas las alarmas
alarm/cancel_alarm	cancela todas alarmas de esta noche .
alarm/cancel_alarm	apaga la alarma de sabado que es a las 8am .
alarm/set_alarm	pon alarma para 9 : 30pm hoy .
alarm/show_alarms	¿ cuándo es mi siguiente alarma ?
alarm/cancel_alarm	por favor cancela la alarma
alarm/time_left_on_alarm	¿ cuánto tiempo queda para la tercera alarma ?
alarm/cancel_alarm	cancela el tiempo que le queda a la alarma .
alarm/cancel_alarm	cancela mi alarma de martes .
alarm/set_alarm	pon una alarma para mí .
alarm/set_alarm	pon una alarma para una hora .
alarm/set_alarm	pon la alarma cada 30 minutos por 120 minutos .
alarm/set_alarm	pon una alarma cada hora .
alarm/set_alarm	pon alarma para los fin de semanas a las 9am , y para lunes a viernes a las 5am .
alarm/cancel_alarm	cancela todas las alarmas mañana .
alarm/set_alarm	pon alarma para 5am .
alarm/set_alarm	pon una alarma para la 1pm el jueves .
alarm/set_alarm	activar todas mis alarmas
alarm/cancel_alarm	cancela la alarma que esta establecida para mañana por la mañana
alarm/set_alarm	pon una alarma para 20 minutos
alarm/show_alarms	muestra todas las alarmas
alarm/set_alarm	pon una alarma de recordatorio para el 14 de febrero .
alarm/set_alarm	pon alarmas diarias .
alarm/modify_alarm	añada 10 minutos adicionales a la última alarma
alarm/set_alarm	pon la alarma durante 4 horas a partir de ahora
alarm/set_alarm	puedes poner una alarma para las 6 de la mañana
alarm/cancel_alarm	cancela las siguentes 5 alarmas
alarm/show_alarms	enséñame las alarma que he puesto
alarm/set_alarm	pon alarma para ir de lunes a viernes
alarm/set_alarm	pon una alarma para las 10pm de la noche
alarm/set_alarm	pon alarma para toda la semana
alarm/set_alarm	pon mi alarma para las 3pm
alarm/snooze_alarm	pausa la alarma por 15 minutos
alarm/set_alarm	pon una alarma nueva durante 20 minutos , por favor
alarm/set_alarm	alarma a las 5 : 30 cada noche - paseo perros
alarm/set_alarm	pon la alarma a las 5 am todos los días
alarm/cancel_alarm	borra todas las alarmas .
alarm/set_alarm	pon una alarma para las 7 de la mañana sábado y domingo sólo
alarm/cancel_alarm	borra mis alarmas .
alarm/set_alarm	pon un alarma para las 6 : 00 am y las 6 : 15 am
alarm/cancel_alarm	cancela la alarma a las 8 de la mañana
alarm/set_alarm	pon la alarma por 10 minutos .
alarm/set_alarm	alarma para domingo de 8 am
alarm/cancel_alarm	quite la alarma para 1 : 30 a.m .
alarm/set_alarm	pon un alarma durante tres horas a partir de ahora .
alarm/set_alarm	pon un alarma para cena
alarm/set_alarm	pon alarma para las 11pm de mañana .
alarm/show_alarms	muestra alarmas sobre el temporizador de trabajo
alarm/cancel_alarm	cancela todas mis alarmas del lunes
alarm/set_alarm	pon la alarma durante 2 horas , 24 minutos y 2 segundos .
alarm/set_alarm	pon la alarma para las 7pm mañana
alarm/show_alarms	muéstrame mis alarmas usuales
alarm/show_alarms	¿ qué hora está configurado mi alarma ?
alarm/show_alarms	a qué hora esta la alarma puesta
alarm/set_alarm	pon una alarma durante 10 minutos a partir de la 1pm
alarm/show_alarms	¿ cuándo es mi próxima alarma ?
alarm/set_alarm	pon un alarma cada minuto durante 5 minutos .
alarm/set_alarm	pon la alarma a las 6 am mañana
alarm/set_alarm	configura la alarma para las 3am
alarm/set_alarm	pon una alarma a las 3 : 47 pm
alarm/set_alarm	pon la alarma cada 30 minutos .
alarm/cancel_alarm	desactiva todas las alarmas
alarm/cancel_alarm	apaga la alarma para las 7pm
alarm/snooze_alarm	dormite la alarma durante 40 minutos
alarm/cancel_alarm	pon mi alarma de las 6 : 30 am para mañana
alarm/show_alarms	¿ cuáles son todas mis alarmas ?
alarm/set_alarm	pon una alarma para mi vuelo en 3 semanas a las 6 : 00 am
alarm/cancel_alarm	cancela todas las alarmas para el lunes de la semana próxima .
alarm/set_alarm	pon una alarma de 4am para el miércoles
alarm/set_alarm	añada nueva alarma
alarm/set_alarm	pon mi alarma para mañana a las 6 am
alarm/cancel_alarm	cancela todas las alarmas por favor
alarm/cancel_alarm	borra mi alarma de mañana a las 4 : 30
alarm/show_alarms	muéstrame mis alarmas
alarm/cancel_alarm	apaga la alarma
alarm/set_alarm	pon alarma cada 10 minutos
alarm/show_alarms	muéstrame qué alarmas tengo
alarm/set_alarm	pon una alarma a las 4 am mañana .
alarm/cancel_alarm	cancela la alarma los fines de semana
alarm/cancel_alarm	cancela mis alarmas esta noche
alarm/set_alarm	pon un alarma para la próxima semana el miércoles por la mañana a las 8
alarm/show_alarms	mira mis alarmas de la semana .
alarm/show_alarms	¿ cuándo es mi próxima alarma ?
alarm/cancel_alarm	cancela todas las alarmas
alarm/set_alarm	pon alarma 5pm
alarm/set_alarm	establecer una alarma para 2 y otra para 4 hoy
alarm/set_alarm	por favor , ponga la nueva alarma
alarm/set_alarm	pon una alarma para las 6 a.m .
alarm/set_alarm	pon una alarma para las 5pm
alarm/set_alarm	pon un alarma cada 20 minutos durante 1 hora
alarm/set_alarm	pon una alarma para las 5 de la mañana .
